"","generation","Sex","Treatments","ID","row_mean","Cohort","time","distance"
"2427","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-11",229.45985,"CoMo+BaP_F2",5,154.74
"2428","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-27",392.7842,"CoMo+BaP_F2",5,492.935
"2429","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_15-43",304.19885,"CoMo+BaP_F2",5,294.913
"2430","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-12",276.41185,"CoMo+BaP_F2",5,429.664
"2431","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-28",190.2681,"CoMo+BaP_F2",5,170.312
"2432","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_16-44",170.3287,"CoMo+BaP_F2",5,228.139
"2433","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-15",293.7087,"CoMo+BaP_F2",5,375.622
"2434","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-31",217.6016,"CoMo+BaP_F2",5,272.08
"2435","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-47",586.3566,"CoMo+BaP_F2",5,566.094
"2436","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-51",307.82085,"CoMo+BaP_F2",5,228.192
"2437","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_3-54",359.4011,"CoMo+BaP_F2",5,324.482
"2438","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-16",161.27425,"CoMo+BaP_F2",5,186.684
"2439","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-32",326.48805,"CoMo+BaP_F2",5,327.371
"2440","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-48",126.53015,"CoMo+BaP_F2",5,105.516
"2441","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-52",306.90875,"CoMo+BaP_F2",5,365.525
"2442","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_4-55",421.10765,"CoMo+BaP_F2",5,467.786
"2443","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-19",293.846,"CoMo+BaP_F2",5,306.711
"2444","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-3",240.95015,"CoMo+BaP_F2",5,234.961
"2445","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_7-35",279.63545,"CoMo+BaP_F2",5,220.306
"2446","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-20",261.606,"CoMo+BaP_F2",5,293.753
"2447","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-36",288.5404,"CoMo+BaP_F2",5,302.629
"2448","F2","M","CoMo+BaP","COMO_5<b5>M_Bap-M-Arena_8-4",193.20015,"CoMo+BaP_F2",5,216.711
"2449","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-1",310.2819,"CoMo+DMSO_F2",5,387.852
"2450","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-17",307.4863,"CoMo+DMSO_F2",5,312.116
"2451","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_1-33",192.32365,"CoMo+DMSO_F2",5,266.352
"2452","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",105.3247,"CoMo+DMSO_F2",5,218.859
"2453","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-26",199.0417,"CoMo+DMSO_F2",5,192.562
"2454","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-42",256.27435,"CoMo+DMSO_F2",5,182.645
"2455","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-13",247.3418,"CoMo+DMSO_F2",5,249.768
"2456","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-29",172.771,"CoMo+DMSO_F2",5,207.951
"2457","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_13-45",262.8147,"CoMo+DMSO_F2",5,273.873
"2458","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-14",255.41705,"CoMo+DMSO_F2",5,267.494
"2459","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_14-30",186.91415,"CoMo+DMSO_F2",5,193.563
"2460","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-18",326.5779,"CoMo+DMSO_F2",5,389.748
"2461","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-2",246.2167,"CoMo+DMSO_F2",5,230.587
"2462","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_2-34",364.2119,"CoMo+DMSO_F2",5,544.695
"2463","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-21",258.73775,"CoMo+DMSO_F2",5,297.185
"2464","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-37",281.1099,"CoMo+DMSO_F2",5,233.721
"2465","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_5-5",206.60285,"CoMo+DMSO_F2",5,162.32
"2466","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-22",253.00465,"CoMo+DMSO_F2",5,198.736
"2467","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-38",323.4265,"CoMo+DMSO_F2",5,296.04
"2468","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_6-6",113.79165,"CoMo+DMSO_F2",5,150.51
"2469","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-25",245.01055,"CoMo+DMSO_F2",5,301.786
"2470","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-41",180.3021,"CoMo+DMSO_F2",5,202.949
"2471","F2","F","CoMo+DMSO","COMO_DMSO-F-Arena_9-9",266.52145,"CoMo+DMSO_F2",5,325.898
"2472","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-11",248.3856,"CoMo+DMSO_F2",5,352.427
"2473","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-27",299.97665,"CoMo+DMSO_F2",5,236.965
"2474","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_11-43",341.8985,"CoMo+DMSO_F2",5,410.198
"2475","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-12",473.9992,"CoMo+DMSO_F2",5,424.016
"2476","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-28",300.81625,"CoMo+DMSO_F2",5,316.33
"2477","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_12-44",393.14915,"CoMo+DMSO_F2",5,333.329
"2478","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-15",382.4303,"CoMo+DMSO_F2",5,394.347
"2479","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-31",226.5286,"CoMo+DMSO_F2",5,214.09
"2480","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_15-46",403.7597,"CoMo+DMSO_F2",5,401.642
"2481","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-16",285.09615,"CoMo+DMSO_F2",5,205.384
"2482","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-32",314.1698,"CoMo+DMSO_F2",5,260.987
"2483","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_16-47",210.1851,"CoMo+DMSO_F2",5,227.905
"2484","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-19",332.14975,"CoMo+DMSO_F2",5,315.718
"2485","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-3",412.7542,"CoMo+DMSO_F2",5,346.804
"2486","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_3-35",319.95885,"CoMo+DMSO_F2",5,265.066
"2487","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-20",42.5782,"CoMo+DMSO_F2",5,89.782
"2488","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-36",435.79335,"CoMo+DMSO_F2",5,374.298
"2489","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_4-4",435.11345,"CoMo+DMSO_F2",5,515.578
"2490","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-23",209.39365,"CoMo+DMSO_F2",5,369.036
"2491","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-39",330.7672,"CoMo+DMSO_F2",5,304.816
"2492","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_7-7",320.7685,"CoMo+DMSO_F2",5,352.126
"2493","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-24",70.8877,"CoMo+DMSO_F2",5,71.207
"2494","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-40",323.26825,"CoMo+DMSO_F2",5,319.78
"2495","F2","M","CoMo+DMSO","COMO_DMSO-M-Arena_8-8",247.8919,"CoMo+DMSO_F2",5,286.313
"2496","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_10-1",195.5088,"AHR2Mo+BaP_F0",6,207.687
"2497","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_11-1",210.674,"AHR2Mo+BaP_F0",6,199.785
"2498","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_12-1",253.55325,"AHR2Mo+BaP_F0",6,330.146
"2499","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_13-1",279.519,"AHR2Mo+BaP_F0",6,233.27
"2500","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_14-1",157.4151,"AHR2Mo+BaP_F0",6,153.092
"2501","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_15-1",149.93625,"AHR2Mo+BaP_F0",6,164.452
"2502","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_16-1",204.43195,"AHR2Mo+BaP_F0",6,186.558
"2503","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_5-1",163.76665,"AHR2Mo+BaP_F0",6,145.812
"2504","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_5-2",279.81805,"AHR2Mo+BaP_F0",6,304.033
"2505","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_6-1",216.75075,"AHR2Mo+BaP_F0",6,212.669
"2506","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_6-2",301.6386,"AHR2Mo+BaP_F0",6,269.638
"2507","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_7-1",241.9657,"AHR2Mo+BaP_F0",6,294.014
"2508","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_7-2",244.69595,"AHR2Mo+BaP_F0",6,187.331
"2509","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_8-1",198.85865,"AHR2Mo+BaP_F0",6,176.005
"2510","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_8-2",257.97425,"AHR2Mo+BaP_F0",6,358.804
"2511","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_9-1",301.22705,"AHR2Mo+BaP_F0",6,274.692
"2512","F0",NA,"AHR2Mo+BaP","AHR_5uM_BaP-NA-Arena_9-2",328.82185,"AHR2Mo+BaP_F0",6,391.938
"2513","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_10-1",147.1656,"AHR2Mo+DMSO_F0",6,146.388
"2514","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_10-2",199.05715,"AHR2Mo+DMSO_F0",6,263.529
"2515","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_11-1",204.73785,"AHR2Mo+DMSO_F0",6,226.197
"2516","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_11-2",235.09955,"AHR2Mo+DMSO_F0",6,239.014
"2517","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_12-1",179.9902,"AHR2Mo+DMSO_F0",6,178.591
"2518","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_12-2",246.33415,"AHR2Mo+DMSO_F0",6,221.475
"2519","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_13-1",180.6402,"AHR2Mo+DMSO_F0",6,217.703
"2520","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_13-2",180.85605,"AHR2Mo+DMSO_F0",6,197.977
"2521","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_14-1",126.90725,"AHR2Mo+DMSO_F0",6,141.118
"2522","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_14-2",177.84325,"AHR2Mo+DMSO_F0",6,150.464
"2523","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_15-1",211.75,"AHR2Mo+DMSO_F0",6,182.127
"2524","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_15-2",208.3864,"AHR2Mo+DMSO_F0",6,206.738
"2525","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_16-1",302.9069,"AHR2Mo+DMSO_F0",6,260.411
"2526","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_16-2",227.77675,"AHR2Mo+DMSO_F0",6,303.354
"2527","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_5-1",130.25295,"AHR2Mo+DMSO_F0",6,101.008
"2528","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_5-2",151.2624,"AHR2Mo+DMSO_F0",6,119.921
"2529","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_6-1",202.7961,"AHR2Mo+DMSO_F0",6,218.793
"2530","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_6-2",227.324,"AHR2Mo+DMSO_F0",6,318.998
"2531","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_7-1",223.789,"AHR2Mo+DMSO_F0",6,250.482
"2532","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_7-2",226.27375,"AHR2Mo+DMSO_F0",6,266.107
"2533","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_8-1",150.11315,"AHR2Mo+DMSO_F0",6,135.998
"2534","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_8-2",323.6054,"AHR2Mo+DMSO_F0",6,275.811
"2535","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_9-1",158.1149,"AHR2Mo+DMSO_F0",6,144.507
"2536","F0",NA,"AHR2Mo+DMSO","AHR_DMSO-NA-Arena_9-2",289.4825,"AHR2Mo+DMSO_F0",6,355.541
"2537","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_10-1",186.9339,"CoMo+BaP_F0",6,229.038
"2538","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_10-2",225.7094,"CoMo+BaP_F0",6,284.449
"2539","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_11-1",278.7549,"CoMo+BaP_F0",6,292.498
"2540","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_11-2",275.66665,"CoMo+BaP_F0",6,335.31
"2541","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_12-1",221.96465,"CoMo+BaP_F0",6,210.875
"2542","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_12-2",240.4375,"CoMo+BaP_F0",6,240.177
"2543","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_13-1",156.0913,"CoMo+BaP_F0",6,165.519
"2544","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_13-2",270.44495,"CoMo+BaP_F0",6,187.705
"2545","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_14-1",323.8425,"CoMo+BaP_F0",6,349.904
"2546","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_14-2",282.5156,"CoMo+BaP_F0",6,269.847
"2547","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_15-1",296.5967,"CoMo+BaP_F0",6,307.885
"2548","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_15-2",225.0162,"CoMo+BaP_F0",6,198.153
"2549","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_16-1",151.4778,"CoMo+BaP_F0",6,149.884
"2550","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_16-2",182.34235,"CoMo+BaP_F0",6,163.933
"2551","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_5-1",207.90455,"CoMo+BaP_F0",6,215.247
"2552","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_5-2",210.2958,"CoMo+BaP_F0",6,210.628
"2553","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_6-1",141.1111,"CoMo+BaP_F0",6,127.652
"2554","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_6-2",252.40575,"CoMo+BaP_F0",6,262.423
"2555","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_7-1",225.2284,"CoMo+BaP_F0",6,202.61
"2556","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_7-2",187.987,"CoMo+BaP_F0",6,184.916
"2557","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_8-1",276.67305,"CoMo+BaP_F0",6,293.415
"2558","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_8-2",265.6439,"CoMo+BaP_F0",6,250.971
"2559","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_9-1",288.0154,"CoMo+BaP_F0",6,330.02
"2560","F0",NA,"CoMo+BaP","COMO_5uM_BaP-NA-Arena_9-2",198.043,"CoMo+BaP_F0",6,182.382
"2561","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_10-1",390.63755,"CoMo+DMSO_F0",6,279.278
"2562","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_11-1",250.87085,"CoMo+DMSO_F0",6,308.61
"2563","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_12-1",468.47765,"CoMo+DMSO_F0",6,442.974
"2564","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_13-1",28.1133,"CoMo+DMSO_F0",6,0
"2565","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_14-1",172.5891,"CoMo+DMSO_F0",6,180.328
"2566","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_15-1",212.7276,"CoMo+DMSO_F0",6,222.255
"2567","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_16-1",193.62875,"CoMo+DMSO_F0",6,200.952
"2568","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_5-1",237.99235,"CoMo+DMSO_F0",6,196.244
"2569","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_6-1",274.76455,"CoMo+DMSO_F0",6,244.211
"2570","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_7-1",219.8503,"CoMo+DMSO_F0",6,219.291
"2571","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_8-1",255.24695,"CoMo+DMSO_F0",6,271.98
"2572","F0",NA,"CoMo+DMSO","COMO_DMSO-NA-Arena_9-1",176.6232,"CoMo+DMSO_F0",6,184.288
"2573","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-21",292.47495,"AHR2Mo+BaP_F1",6,329.399
"2574","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-37",157.4441,"AHR2Mo+BaP_F1",6,0
"2575","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-49",267.8126,"AHR2Mo+BaP_F1",6,288.284
"2576","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_1-5",341.8601,"AHR2Mo+BaP_F1",6,302.081
"2577","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-14",179.84175,"AHR2Mo+BaP_F1",6,157.339
"2578","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-30",186.67785,"AHR2Mo+BaP_F1",6,217.407
"2579","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-46",288.2886,"AHR2Mo+BaP_F1",6,225.373
"2580","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-1",184.9126,"AHR2Mo+BaP_F1",6,187.562
"2581","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-17",265.4485,"AHR2Mo+BaP_F1",6,250.565
"2582","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_13-33",245.6719,"AHR2Mo+BaP_F1",6,328.723
"2583","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-18",259.9087,"AHR2Mo+BaP_F1",6,334.766
"2584","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-2",187.8363,"AHR2Mo+BaP_F1",6,182.109
"2585","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_14-34",258.7394,"AHR2Mo+BaP_F1",6,265.543
"2586","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-22",562.57735,"AHR2Mo+BaP_F1",6,633.081
"2587","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-38",248.6247,"AHR2Mo+BaP_F1",6,211.171
"2588","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-50",222.3198,"AHR2Mo+BaP_F1",6,196.844
"2589","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_2-6",225.24155,"AHR2Mo+BaP_F1",6,236.017
"2590","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-25",210.847,"AHR2Mo+BaP_F1",6,241.52
"2591","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-41",278.2339,"AHR2Mo+BaP_F1",6,253.207
"2592","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-53",281.26905,"AHR2Mo+BaP_F1",6,339.024
"2593","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_5-9",376.8762,"AHR2Mo+BaP_F1",6,225.349
"2594","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-5",313.32575,"AHR2Mo+BaP_F1",6,271.311
"2595","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-26",223.78395,"AHR2Mo+BaP_F1",6,211.279
"2596","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-42",305.9583,"AHR2Mo+BaP_F1",6,335.877
"2597","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_6-54",233.89495,"AHR2Mo+BaP_F1",6,278.934
"2598","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-13",244.27885,"AHR2Mo+BaP_F1",6,201.265
"2599","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-29",177.86915,"AHR2Mo+BaP_F1",6,192.989
"2600","F1","F","AHR2Mo+BaP","AHR_5<b5>M_Bap-F-Arena_9-45",270.4686,"AHR2Mo+BaP_F1",6,267.694
"2601","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-15",119.84985,"AHR2Mo+BaP_F1",6,129.09
"2602","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-31",328.28235,"AHR2Mo+BaP_F1",6,314.683
"2603","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_11-47",289.5752,"AHR2Mo+BaP_F1",6,281.553
"2604","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-16",229.5177,"AHR2Mo+BaP_F1",6,199.752
"2605","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-32",377.09855,"AHR2Mo+BaP_F1",6,389.898
"2606","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_12-48",155.6264,"AHR2Mo+BaP_F1",6,172.468
"2607","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-19",242.28825,"AHR2Mo+BaP_F1",6,229.218
"2608","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-3",265.34405,"AHR2Mo+BaP_F1",6,189.86
"2609","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_15-35",235.97215,"AHR2Mo+BaP_F1",6,228.106
"2610","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-20",224.59515,"AHR2Mo+BaP_F1",6,237.491
"2611","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-36",283.69455,"AHR2Mo+BaP_F1",6,243.384
"2612","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_16-4",200.77595,"AHR2Mo+BaP_F1",6,352.277
"2613","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-23",208.36275,"AHR2Mo+BaP_F1",6,198.09
"2614","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-39",346.7557,"AHR2Mo+BaP_F1",6,397.693
"2615","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-51",494.0766,"AHR2Mo+BaP_F1",6,549.859
"2616","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_3-7",266.1664,"AHR2Mo+BaP_F1",6,263.412
"2617","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-24",257.88855,"AHR2Mo+BaP_F1",6,209.955
"2618","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-40",244.03885,"AHR2Mo+BaP_F1",6,31.041
"2619","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-52",326.308,"AHR2Mo+BaP_F1",6,339.81
"2620","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_4-8",272.89615,"AHR2Mo+BaP_F1",6,290.493
"2621","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-11",223.71195,"AHR2Mo+BaP_F1",6,196.368
"2622","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-27",488.3096,"AHR2Mo+BaP_F1",6,386.687
"2623","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-43",261.89665,"AHR2Mo+BaP_F1",6,234.009
"2624","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_7-55",367.58005,"AHR2Mo+BaP_F1",6,469.952
"2625","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-12",288.92285,"AHR2Mo+BaP_F1",6,319.285
"2626","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-28",268.2528,"AHR2Mo+BaP_F1",6,285.52
"2627","F1","M","AHR2Mo+BaP","AHR_5<b5>M_Bap-M-Arena_8-44",229.45135,"AHR2Mo+BaP_F1",6,235.24
"2628","F1","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-25",251.36645,"AHR2Mo+DMSO_F1",6,247.345
"2629","F1","F","AHR2Mo+DMSO","AHR_DMSO-F-Arena_1-9",379.86735,"AHR2Mo+DMSO_F1",6,334.458
